sample_id,distance,dist_factor,trans_err,trans_perc_err,yaw_err,KF
50,87.01,dist1,125.10285100835732,143.77985404937056,0.0806314237481744,yes
51,87.01,dist1,122.90258376770092,141.25110190518436,1.081050443606372,yes
52,87.01,dist1,133.19027578950153,153.07467623204406,0.1729221270345637,yes
53,87.01,dist1,126.7557930264715,145.67956904547924,10.401499646413896,yes
54,87.01,dist1,113.9565572400852,130.96949458692703,149.74584950043572,yes
55,87.01,dist1,100.43659107004862,115.43108961044548,168.49236333272896,yes
56,87.01,dist1,82.2533741579978,94.5332423376598,177.56068371932105,yes
57,87.01,dist1,53.97831599905847,62.03691069883745,179.33280209021424,yes
58,87.01,dist1,48.28787068290168,55.49692067911928,179.81088330207675,yes
59,87.01,dist1,56.36288291307181,64.77747720155362,179.43036195248993,yes
60,87.01,dist1,67.43232949775712,77.49951671963811,178.55734151233528,yes
61,87.01,dist1,110.29895307122996,126.76583504336278,175.4273301251402,yes
62,87.01,dist1,161.1297940931855,185.18537420202904,162.7536133140841,yes
63,87.01,dist1,166.89757686738025,191.81424763519163,134.288809984981,yes
64,87.01,dist1,187.4819983227434,215.47178292465625,52.90516046769184,yes
65,87.01,dist1,179.0118373490122,205.7370846443078,20.164592508018792,yes
66,87.01,dist1,157.1513951412322,180.61302740056567,2.862190072496507,yes
67,87.01,dist1,132.96198880872782,152.81230756088704,0.8511667531747071,yes
68,87.01,dist1,145.82653890046504,167.59744730544196,0.2619948728021007,yes
69,87.01,dist1,130.94737874782186,150.49692994807705,0.3624531677533033,yes
70,87.01,dist1,126.56723632846628,145.46286211753392,0.3783210952776092,yes
71,87.01,dist1,122.71028433950784,141.030093482942,0.8394765770855912,yes
72,87.01,dist1,130.23921132583504,149.68303795636712,0.4102826513309031,yes
73,87.01,dist1,126.93072468190702,145.88061680485808,0.0617827425002949,yes
74,87.01,dist1,125.26695265060252,143.96845494839965,0.3726314935392193,yes
75,87.01,dist1,140.83711453725334,161.86313588926944,0.6171501085931836,yes
76,87.01,dist1,129.21153048726515,148.5019313725608,0.3632099470515283,yes
77,87.01,dist1,133.0539029614637,152.91794387020312,0.252453235765545,yes
78,87.01,dist1,122.3804549264314,140.6510227863825,0.0909236311279918,yes
79,87.01,dist1,125.5362175115838,144.2779192180023,0.0553531643168633,yes
80,87.01,dist1,101.55156300321674,116.71251925435782,0.4624353603131503,yes
1,174.03,dist2,301.9289436275496,173.49246890050537,12.424622964708862,yes
2,174.03,dist2,296.9331352093044,170.62180957840854,3.967779305899261,yes
3,174.03,dist2,260.7052595751945,149.80478054082312,0.0935456585610647,yes
4,174.03,dist2,249.0515076576179,143.10837651992065,0.2661558017128377,yes
5,174.03,dist2,234.4310507656647,134.70726355551614,0.0098011086219569,yes
6,174.03,dist2,248.10722185542707,142.56577708178307,0.0487848049613403,yes
7,174.03,dist2,247.3720936275004,142.14336242458222,0.0151940622553039,yes
8,174.03,dist2,244.68672953386763,140.60031576961882,0.9152608841839442,yes
9,174.03,dist2,249.00341092691605,143.0807394856726,0.1724816842587561,yes
10,174.03,dist2,245.57557949094172,141.1110610187564,0.0570730259678656,yes
11,174.03,dist2,254.5635810201206,146.27568868592806,1.8126783950422924,yes
12,174.03,dist2,254.1074875855305,146.01361120814255,2.670256276135732,yes
13,174.03,dist2,261.1631899751695,150.06791356385077,18.065221943693587,yes
14,174.03,dist2,258.7586316596272,148.6862217201788,48.72350514804032,yes
15,174.03,dist2,250.64197822457533,144.02228249415353,127.04738582531586,yes
16,174.03,dist2,235.58615217978,135.37100050553352,170.10044964768645,yes
17,174.03,dist2,196.6796165538174,113.01477708085812,178.10969836767464,yes
18,174.03,dist2,164.6605711181801,94.61619899912664,179.2961101141735,yes
19,174.03,dist2,151.88702620761782,87.27634672620688,178.70357618014452,yes
20,174.03,dist2,116.80165500791048,67.11581624312502,179.27878772653617,yes
21,174.03,dist2,93.41697156925676,53.6786597536383,179.7567344280865,yes
22,174.03,dist2,58.619853780691855,33.683763592881604,179.5344178007492,yes
23,174.03,dist2,55.94226988035594,32.14518754258228,179.4926498849278,yes
24,174.03,dist2,69.80354519099278,40.11006446646715,178.82815619393824,yes
25,174.03,dist2,77.88706197248442,44.75496292161375,179.91540953492455,yes
26,174.03,dist2,101.6042761158983,58.38319606728627,178.83719475341374,yes
27,174.03,dist2,109.13293630428582,62.70926639331484,178.90373025361265,yes
28,174.03,dist2,124.65348904455912,71.62758664860031,179.5223072346482,yes
29,174.03,dist2,135.12038707338544,77.64200831660372,178.50670353702503,yes
30,174.03,dist2,132.6280405930124,76.20987220192633,176.4400487240388,yes
31,174.03,dist2,122.07593051475426,70.14648653378973,171.29511969099443,yes
32,174.03,dist2,79.94684958348023,45.93854483909684,162.33381200051423,yes
33,174.03,dist2,33.06177700820928,18.99774579567275,137.20286762910058,yes
34,174.03,dist2,23.118613190482836,13.284268913683178,58.39663999554708,yes
35,174.03,dist2,137.04364467487312,78.74713823758727,11.570529771962123,yes
36,174.03,dist2,176.11781192956215,101.1996850712878,7.156430711421824,yes
37,174.03,dist2,217.0431736396688,124.71595336417217,3.5277048730686764,yes
38,174.03,dist2,229.5050606934967,131.8767228026758,1.9887805436908417,yes
39,174.03,dist2,255.8122752108944,146.9932053156895,2.1662279158160045,yes
40,174.03,dist2,243.5862708299915,139.96797726253604,1.0967349840141931,yes
41,174.03,dist2,242.0401140061396,139.07953456653428,0.9515851371047624,yes
42,174.03,dist2,241.6231632455215,138.83994900047205,0.5953116495389057,yes
43,174.03,dist2,228.6145480865183,131.36502217233715,0.7848386589469157,yes
44,174.03,dist2,247.394642904353,142.1563195451089,1.2462774600091169,yes
45,174.03,dist2,244.48583487042785,140.4848789693891,3.300572351581041,yes
46,174.03,dist2,244.3226971913698,140.39113784483698,14.790638399004054,yes
47,174.03,dist2,234.53698980681705,134.7681375664064,45.77779291017516,yes
48,174.03,dist2,197.7821320259432,113.64829743489236,177.44447584486704,yes
49,174.03,dist2,178.09361052205875,102.33500575881098,179.2266178252228,yes
50,174.03,dist2,143.19861468799826,82.2838675446752,179.78109214303052,yes
51,174.03,dist2,117.38729508989611,67.45233298275937,179.45002699904794,yes
52,174.03,dist2,104.97960657771618,60.32270676188944,178.98063559016293,yes
53,174.03,dist2,52.76770060232791,30.321036948990347,178.72295312378878,yes
54,174.03,dist2,50.23631797922898,28.866470136889603,178.72547305837256,yes
55,174.03,dist2,58.28662832534481,33.49228772357915,178.72758590807857,yes
56,174.03,dist2,77.77470266392568,44.690399737933504,179.39658447351005,yes
57,174.03,dist2,119.58817875809744,68.716990609721,179.06910737590272,yes
58,174.03,dist2,129.37668522392352,74.3415992782414,179.4276179989869,yes
59,174.03,dist2,153.64326661992507,88.28550630346783,179.05104652040237,yes
60,174.03,dist2,186.67852131006907,107.26801201520948,179.10234527510474,yes
61,174.03,dist2,226.22605434695683,129.99256125205815,175.9625311955346,yes
62,174.03,dist2,324.35561501511944,186.37913866294284,163.8037466062993,yes
63,174.03,dist2,338.422845454412,194.462360199053,136.66690657084536,yes
64,174.03,dist2,357.4256747688276,205.38164383659577,51.71186330035115,yes
65,174.03,dist2,346.4635573125516,199.0826623642772,19.09519876275177,yes
66,174.03,dist2,300.6537693328615,172.759736443637,3.100637289380491,yes
67,174.03,dist2,280.7967843986872,161.3496433940626,2.076402148446163,yes
68,174.03,dist2,259.1646582183971,148.91953009159172,1.3160039880811538,yes
69,174.03,dist2,274.6560688397478,157.82110488981658,0.9959432279543484,yes
70,174.03,dist2,257.9518671639878,148.2226438912761,0.7549597593349586,yes
71,174.03,dist2,249.7725198684591,143.52267992211637,0.9082381828961926,yes
72,174.03,dist2,232.25933409991737,133.45936568403,0.8823766737312392,yes
73,174.03,dist2,215.46425660777092,123.80868620799342,0.5431800248528154,yes
1,261.05,dist3,474.6169404104154,181.810741394528,14.675835835794604,yes
2,261.05,dist3,452.3593755524586,173.28457213271733,7.873230095188096,yes
3,261.05,dist3,413.5030347973644,158.39993671609437,3.3123205355972045,yes
4,261.05,dist3,393.55124308020015,150.75703623068384,8.057633747029598,yes
5,261.05,dist3,387.041144564459,148.26322335355638,19.18195014052308,yes
6,261.05,dist3,379.6503151490446,145.4320303194961,53.80555922562618,yes
7,261.05,dist3,362.8853509472602,139.0099026804291,170.56351541251084,yes
8,261.05,dist3,319.87379348239324,122.53353513977903,178.59097696635328,yes
9,261.05,dist3,296.92505395848536,113.7425987199714,179.7641128924169,yes
10,261.05,dist3,275.1432109186388,105.39866344326327,179.87790061376984,yes
11,261.05,dist3,240.6922871566896,92.20160396732028,179.20343306617914,yes
12,261.05,dist3,229.4154173375886,87.88179174012204,179.27756523074555,yes
13,261.05,dist3,181.9951163861853,69.71657398436518,179.55292308767122,yes
14,261.05,dist3,159.73449033330976,61.189232075583135,179.46739700205745,yes
15,261.05,dist3,149.71222780253072,57.35002022697978,179.82387688302612,yes
16,261.05,dist3,139.5541369757235,53.45877685337042,179.4069755807073,yes
17,261.05,dist3,82.14224123891236,31.46609509247744,179.35311755741037,yes
18,261.05,dist3,63.87323894368645,24.46781802094865,179.8615781347052,yes
19,261.05,dist3,52.50143620676831,20.11163999493136,178.80961479057555,yes
20,261.05,dist3,53.13463403906322,20.35419806131516,179.4825422213598,yes
21,261.05,dist3,74.94721406581154,28.70990770573129,179.14388957706532,yes
22,261.05,dist3,109.01325897738576,41.75953226484802,179.1425552861133,yes
23,261.05,dist3,133.7209914168102,51.22428324719792,179.10385591420558,yes
24,261.05,dist3,159.6186700994716,61.14486500650128,178.29502329679335,yes
25,261.05,dist3,184.9120767826208,70.83396927125867,178.81794010796443,yes
26,261.05,dist3,202.1556043699951,77.43941941007282,177.5050554960524,yes
27,261.05,dist3,240.2152078851923,92.01884998475091,177.62305128045207,yes
28,261.05,dist3,242.9464679924586,93.06510936313296,177.54906749921267,yes
29,261.05,dist3,236.40273414525,90.5584118541467,179.83783109359985,yes
30,261.05,dist3,239.85502458139945,91.88087515089042,177.6003781736219,yes
31,261.05,dist3,195.4323278479395,74.86394477990403,172.09791441579998,yes
32,261.05,dist3,132.57149347407798,50.78394693509978,162.87001164983477,yes
33,261.05,dist3,51.18781776182408,19.60843430830265,135.98863765208372,yes
34,261.05,dist3,34.40780029327145,13.180540238755585,52.00372789216571,yes
35,261.05,dist3,206.465991866946,79.09059255581151,9.3055741989248,yes
36,261.05,dist3,278.02049218582886,106.50085891048798,6.08827629642597,yes
37,261.05,dist3,336.4311364634221,128.87612965463398,3.6081207035724967,yes
38,261.05,dist3,360.3064405897362,138.0220036735247,2.159628197894865,yes
39,261.05,dist3,370.1418205088383,141.7896267032516,4.3216350958097625,yes
40,261.05,dist3,354.4075218580857,135.76231444477523,39.8939714748703,yes
41,261.05,dist3,332.96623951953865,127.54883720342411,167.15639164484014,yes
42,261.05,dist3,307.21539335523545,117.68450233872262,177.23288616796904,yes
43,261.05,dist3,286.19432502790244,109.6319957969364,179.1895617522919,yes
44,261.05,dist3,210.2889558546537,80.55504916860896,179.3247139413563,yes
45,261.05,dist3,168.64179398142238,64.60133843379519,179.3355234908677,yes
46,261.05,dist3,156.9075332968145,60.10631422976998,179.9770043858762,yes
47,261.05,dist3,131.7121526559349,50.45476064199765,179.46560846993563,yes
48,261.05,dist3,83.31564702742376,31.91558974427265,179.50756167098078,yes
49,261.05,dist3,73.98413222078696,28.340981505760183,179.91468847718278,yes
50,261.05,dist3,54.10017408771753,20.724065921362776,179.87182868088445,yes
51,261.05,dist3,55.0264146532385,21.07887939216185,179.08816192004008,yes
52,261.05,dist3,65.1741708194912,24.96616388411844,178.31027570240465,yes
53,261.05,dist3,116.87397723729102,44.7707248562693,178.31675038532453,yes
54,261.05,dist3,129.8924680918661,49.75769702810423,178.32054742510047,yes
55,261.05,dist3,154.13718956454315,59.04508315056239,178.68266783364945,yes
56,261.05,dist3,179.87236628027733,68.903415545021,179.03266560869918,yes
57,261.05,dist3,213.86886825077616,81.92640040251912,178.01507525327045,yes
58,261.05,dist3,252.1971123432405,96.6087386873168,178.78479612873508,yes
59,261.05,dist3,268.81759741268604,102.97552093954646,178.67447512659794,yes
60,261.05,dist3,317.1518336243236,121.49083839276904,179.32209058604602,yes
61,261.05,dist3,377.1652833099144,144.48009320433417,175.88527586059973,yes
62,261.05,dist3,459.0663853820406,175.8538155073896,162.41805617155902,yes
63,261.05,dist3,478.4029297070482,183.26103417239923,133.3050987525393,yes
64,261.05,dist3,480.03638953460535,183.8867609785885,54.8457043214098,yes
65,261.05,dist3,466.3418085212725,178.64080004645567,21.488974590404364,yes
66,261.05,dist3,386.39724492903866,148.01656576481082,4.152279468818704,yes
67,261.05,dist3,343.07169103885803,131.41991612291056,1.9699396922684431,yes
68,261.05,dist3,319.3879900925231,122.34743922333772,1.1897125095409835,yes
1,348.07,dist4,524.4441008306967,150.67202023463577,167.58119992795525,yes
2,348.07,dist4,469.34458118248233,134.84200913106054,172.29974068709217,yes
3,348.07,dist4,393.6939555699208,113.10769545491448,175.19346578806542,yes
4,348.07,dist4,331.710311875359,95.29988561937512,178.16216110670646,yes
5,348.07,dist4,303.33479266040104,87.14764060688972,178.7242553126601,yes
6,348.07,dist4,276.05910379337604,79.31137523870947,179.0893198415052,yes
7,348.07,dist4,262.652194682004,75.45958993363519,179.1422315941756,yes
8,348.07,dist4,197.00981636128213,56.600631011371895,178.88335364559217,yes
9,348.07,dist4,172.57573053282013,49.58075402442616,179.11772185402702,yes
10,348.07,dist4,149.83626429462805,43.04773875790159,179.77090995590444,yes
11,348.07,dist4,127.42929304701114,36.61024881403486,179.41709335592603,yes
12,348.07,dist4,116.8315684978621,33.56553810953604,179.49278260246118,yes
13,348.07,dist4,75.22932327887362,21.613274134189567,179.08170194784722,yes
14,348.07,dist4,58.95854773430649,16.938704207287756,179.072188263658,yes
15,348.07,dist4,48.54973803049608,13.948268460509691,179.42870853931686,yes
16,348.07,dist4,47.854201135478434,13.748441731685707,179.01142689984337,yes
17,348.07,dist4,75.07416126331924,21.56869631491345,178.25482228062646,yes
18,348.07,dist4,86.35442307694115,24.80949897346544,178.5303404364136,yes
19,348.07,dist4,125.70099966666216,36.113712663160335,179.17465755433375,yes
20,348.07,dist4,153.2131163131385,44.0179033852784,178.19892922935898,yes
21,348.07,dist4,181.1287230704256,52.038016223870365,178.81349244452804,yes
22,348.07,dist4,246.07073883884516,70.69576201305632,179.0806442050642,yes
23,348.07,dist4,258.4910983912115,74.26411307817723,179.0374085996781,yes
24,348.07,dist4,282.7565254216036,81.23553464004469,179.4230071844717,yes
25,348.07,dist4,306.27440669153214,87.99218740239955,179.75978371125282,yes
26,348.07,dist4,349.8165046688774,100.50176822733286,175.42248453449128,yes
27,348.07,dist4,358.6048150832669,103.02663690730796,175.49751443081803,yes
28,348.07,dist4,377.955233548349,108.58598372406382,164.8609721069596,yes
29,348.07,dist4,369.06216392238775,106.03101787640064,154.8044339149175,yes
30,348.07,dist4,353.750552451856,101.63201437982474,121.91921231099762,yes
31,348.07,dist4,275.35874322163386,79.11016267464414,140.6600463760118,yes
32,348.07,dist4,181.0194531363704,52.006623132235006,33.70814309255425,yes
33,348.07,dist4,78.75571667089713,22.626401778635657,55.32314204138308,yes
34,348.07,dist4,22.69568113029484,6.520435869306415,138.88994564540337,yes
35,348.07,dist4,196.3574537951,56.41320820383832,173.25801723419394,yes
36,348.07,dist4,251.091874951616,72.13832704674806,177.13014463792626,yes
37,348.07,dist4,298.4148134543093,85.73413780397888,178.62209867027912,yes
38,348.07,dist4,290.44333549732033,83.44394388982685,179.73790683929252,yes
39,348.07,dist4,288.9689112817951,83.02034397730202,178.43303272889787,yes
40,348.07,dist4,245.388977737654,70.4998930495745,179.9877446765721,yes
41,348.07,dist4,214.0352402241442,61.49201029222403,179.45072648965206,yes
42,348.07,dist4,186.0581012726529,53.45421934457232,179.72232669486095,yes
43,348.07,dist4,173.5258404099108,49.85371919726228,179.95403577923918,yes
44,348.07,dist4,94.50455305999324,27.151019352427163,178.61407624710426,yes
45,348.07,dist4,70.33913132797419,20.208329165964948,178.46800700232274,yes
46,348.07,dist4,62.337181151133336,17.909380627785602,179.1065264039348,yes
47,348.07,dist4,48.469570390774095,13.925236415311314,179.06854112202822,yes
48,348.07,dist4,67.02259446846625,19.25549299522115,179.1440295058029,yes
49,348.07,dist4,88.77997823494928,25.50635740941457,178.7312729377225,yes
50,348.07,dist4,101.2833480301574,29.098557195436957,178.82867885790773,yes
51,348.07,dist4,141.18314697866296,40.56171085662739,178.7180411752012,yes
52,348.07,dist4,168.59788671838328,48.43792533639305,178.0544200528467,yes
53,348.07,dist4,209.04744983953609,60.059025437278734,177.82754860737026,yes
54,348.07,dist4,222.90525460709517,64.04035240241765,177.8259867192378,yes
55,348.07,dist4,236.1697183517108,67.85121336274624,178.1748978176011,yes
56,348.07,dist4,249.03965125767445,71.54872619233903,178.34292606753888,yes
57,348.07,dist4,268.7538567025589,77.21258847431807,178.14068770930126,yes
58,348.07,dist4,278.614824159335,80.04562994780791,178.49227766556112,yes
59,348.07,dist4,295.73612421588354,84.96455431835076,178.389401390925,yes
1,435.09,dist5,371.94076768875937,85.48593801024141,168.49060853401053,yes
2,435.09,dist5,314.0430067790087,72.17886110437122,173.30144374766292,yes
3,435.09,dist5,265.2472630487209,60.96376911644049,175.64499112090888,yes
4,435.09,dist5,199.1217327846957,45.7656422314224,177.53322479281232,yes
5,435.09,dist5,185.68811809121647,42.678093748699474,178.25418720171166,yes
6,435.09,dist5,159.47752718685297,36.65391693370405,178.70926023680738,yes
7,435.09,dist5,133.1632029846704,30.60589831636452,178.7622579159597,yes
8,435.09,dist5,83.67982663218123,19.23276256227016,177.78466197257777,yes
9,435.09,dist5,73.86361164190005,16.976628201498553,177.7868022682097,yes
10,435.09,dist5,51.469954577811215,11.82972593665936,177.757244144749,yes
11,435.09,dist5,50.1218848285753,11.519888949085315,178.03342517102826,yes
12,435.09,dist5,57.273799022831376,13.163667062637932,178.20262675835423,yes
13,435.09,dist5,91.03588467896624,20.92346058952544,178.9635006049101,yes
14,435.09,dist5,99.02751938743997,22.760237970865788,178.690368384814,yes
15,435.09,dist5,130.69320061703053,30.038199135128487,179.35846970681555,yes
16,435.09,dist5,152.22935740962845,34.98801567713081,179.5035808079195,yes
17,435.09,dist5,202.0017103232857,46.42756908301401,178.10749540806074,yes
18,435.09,dist5,228.00301836790425,52.40364484771064,176.55713619610262,yes
19,435.09,dist5,260.33388279987673,59.83449005949959,167.57513047899596,yes
20,435.09,dist5,278.44991560397835,63.99823383759185,130.28558491833738,yes
21,435.09,dist5,292.0774343098976,67.130348734721,12.176656980143497,yes
22,435.09,dist5,283.3162278000905,65.11669489073306,0.0356248743212131,yes
23,435.09,dist5,281.6832302340105,64.74137080466352,0.1553091785008141,yes
24,435.09,dist5,278.46872665635345,64.00255732293398,0.068120145396727,yes
25,435.09,dist5,289.3865972109886,66.51189344985833,0.928390815247024,yes
26,435.09,dist5,272.24301536028264,62.571655372516645,0.2345687275958736,yes
27,435.09,dist5,280.78735475600973,64.53546502011302,0.1035088833199313,yes
28,435.09,dist5,282.9911906075755,65.04198915341091,1.2254466048453627,yes
29,435.09,dist5,259.4283873292793,59.62637323985367,1.079655378626364,yes
30,435.09,dist5,250.14004508243656,57.49156383333025,1.6824366312467882,yes
31,435.09,dist5,176.91876303245246,40.66256706255085,6.180015434284877,yes
32,435.09,dist5,120.85744283063492,27.77757310685948,12.600917371423526,yes
33,435.09,dist5,55.99356179960003,12.86942053359076,33.44952023089976,yes
34,435.09,dist5,21.34327100932728,4.905484154847798,124.90873552927764,yes
35,435.09,dist5,132.07477040447696,30.35573568789836,171.9285390806684,yes
36,435.09,dist5,166.42002306593065,38.24956286421905,176.24932021561594,yes
37,435.09,dist5,187.7579716033408,43.15382371540159,177.74576095325298,yes
38,435.09,dist5,190.7969593703669,43.85229708114801,179.5063314055249,yes
39,435.09,dist5,177.2533003014179,40.739456273740586,179.2643695815762,yes
40,435.09,dist5,130.403167157225,29.971538568393896,179.58198705765162,yes
41,435.09,dist5,105.10097276853315,24.156145342005832,179.41587613650285,yes
42,435.09,dist5,80.96422259380137,18.60861490583589,179.3634430012811,yes
43,435.09,dist5,59.13100121576342,13.590521780726611,178.76301514870568,yes
44,435.09,dist5,59.72324004667931,13.726640475919766,178.34841179021942,yes
45,435.09,dist5,79.59455938138521,18.29381493056269,178.37311524410472,yes
46,435.09,dist5,89.94072961834483,20.67175288293108,179.00719099439266,yes
47,435.09,dist5,101.32756347553158,23.28887436519607,178.54206272856447,yes
48,435.09,dist5,126.43356245614687,29.05917452852212,178.4531608776571,yes
49,435.09,dist5,139.5534386956368,32.07461414779397,178.8646865182338,yes
50,435.09,dist5,153.34085349902864,35.24347916500693,178.96319339022656,yes
51,435.09,dist5,167.23576464018052,38.43705087227482,178.4369269028053,yes
52,435.09,dist5,181.5240442795814,41.72103341368025,177.97709804440058,yes
